Market Cap Rank,S.No.,Name,Ticker,Industry,YFinance Ticker,Screener URL,Market Cap As Of,Market Cap Source,Market Cap Cr
1216,884,Arman Financial Services Limited,ARMANFIN,,ARMANFIN.NS,https://www.screener.in/company/ARMANFIN/consolidated/,2026-07-16,Saved Screener.in FII scan,1790.0
1217,2051,S H Kelkar and Company Limited,SHK,,SHK.NS,https://www.screener.in/company/SHK/consolidated/,2026-07-16,Saved Screener.in FII scan,1786.0
1218,1234,Gandhar Oil Refinery (India) Limited,GANDHAR,,GANDHAR.NS,https://www.screener.in/company/GANDHAR/consolidated/,2026-07-16,Saved Screener.in FII scan,1782.0
1219,2007,Shipping Corporation of India Land and Assets Limited,SCILAL,,SCILAL.NS,https://www.screener.in/company/SCILAL/consolidated/,2026-09-23,Yahoo Finance,1779.35
1220,2363,Yatra Online Limited,YATRA,,YATRA.NS,https://www.screener.in/company/YATRA/consolidated/,2026-07-16,Saved Screener.in FII scan,1776.0
1221,1641,Magellanic Cloud Limited,MCLOUD,,MCLOUD.NS,https://www.screener.in/company/MCLOUD/consolidated/,2026-07-16,Saved Screener.in FII scan,1773.0
1222,1313,GTL Infrastructure Limited,GTLINFRA,,GTLINFRA.NS,https://www.screener.in/company/GTLINFRA/consolidated/,2026-07-16,Saved Screener.in FII scan,1768.0
1223,1413,Ind-Swift Laboratories Limited,INDSWFTLAB,,INDSWFTLAB.NS,https://www.screener.in/company/INDSWFTLAB/consolidated/,2026-07-16,Saved Screener.in FII scan,1765.0
1224,1542,Krsnaa Diagnostics Limited,KRSNAA,,KRSNAA.NS,https://www.screener.in/company/KRSNAA/consolidated/,2026-07-16,Saved Screener.in FII scan,1765.0
1225,2738,Vinyas Innovative Technologies Limited,VINYAS,,VINYAS.NS,https://www.screener.in/company/VINYAS/consolidated/,2026-07-16,Saved Screener.in FII scan,1755.0
1226,1636,M & B Engineering Limited,MBEL,,MBEL.NS,https://www.screener.in/company/MBEL/consolidated/,2026-07-16,Saved Screener.in FII scan,1750.0
1227,900,Asian Energy Services Limited,ASIANENE,,ASIANENE.NS,https://www.screener.in/company/ASIANENE/consolidated/,2026-07-16,Saved Screener.in FII scan,1749.0
1228,895,Associated Alcohols & Breweries Ltd.,ASALCBR,,ASALCBR.NS,https://www.screener.in/company/ASALCBR/consolidated/,2026-07-16,Saved Screener.in FII scan,1747.0
1229,1130,Disa India Limited,DISAQ,,DISAQ.NS,https://www.screener.in/company/DISAQ/consolidated/,2026-07-16,Saved Screener.in FII scan,1745.0
1230,2218,Tinna Rubber and Infrastructure Limited,TINNARUBR,,TINNARUBR.NS,https://www.screener.in/company/TINNARUBR/consolidated/,2026-07-16,Saved Screener.in FII scan,1727.0
1231,1150,Dynacons Systems & Solutions Limited,DSSL,,DSSL.NS,https://www.screener.in/company/DSSL/consolidated/,2026-07-16,Saved Screener.in FII scan,1723.0
1232,2250,Ujaas Energy Limited,UEL,,UEL.NS,https://www.screener.in/company/UEL/consolidated/,2026-07-16,Saved Screener.in FII scan,1721.0
1233,1527,Kothari Industrial Corporation Limited,KOTIC,,KOTIC.NS,https://www.screener.in/company/KOTIC/consolidated/,2026-07-16,Saved Screener.in FII scan,1718.0
1234,1294,GPT Infraprojects Limited,GPTINFRA,,GPTINFRA.NS,https://www.screener.in/company/GPTINFRA/consolidated/,2026-07-16,Saved Screener.in FII scan,1705.0
1235,2482,Monolithisch India Limited,MONOLITH,,MONOLITH.NS,https://www.screener.in/company/MONOLITH/consolidated/,2026-07-16,Saved Screener.in FII scan,1704.0
1236,1108,Delta Corp Limited,DELTACORP,,DELTACORP.NS,https://www.screener.in/company/DELTACORP/consolidated/,2026-07-16,Saved Screener.in FII scan,1703.0
1237,2216,TIL Limited,TIL,,TIL.NS,https://www.screener.in/company/TIL/consolidated/,2026-07-16,Saved Screener.in FII scan,1695.0
1238,1818,Paushak Limited,PAUSHAKLTD,,PAUSHAKLTD.NS,https://www.screener.in/company/PAUSHAKLTD/consolidated/,2026-09-23,Yahoo Finance,1694.42
1239,1475,Sai Silks (Kalamandir) Limited,KALAMANDIR,,KALAMANDIR.NS,https://www.screener.in/company/KALAMANDIR/consolidated/,2026-07-16,Saved Screener.in FII scan,1689.0
1240,969,BF Investment Limited,BFINVEST,,BFINVEST.NS,https://www.screener.in/company/BFINVEST/consolidated/,2026-07-16,Saved Screener.in FII scan,1678.0
1241,1280,Gujarat Natural Resources Limited,GNRL,,GNRL.NS,https://www.screener.in/company/GNRL/consolidated/,2026-07-16,Saved Screener.in FII scan,1674.0
1242,1841,PNGS Reva Diamond Jewellery Limited,PNGSREVA,,PNGSREVA.NS,https://www.screener.in/company/PNGSREVA/consolidated/,2026-09-23,Yahoo Finance,1667.18
1243,915,Aurum PropTech Limited,AURUM,,AURUM.NS,https://www.screener.in/company/AURUM/consolidated/,2026-07-16,Saved Screener.in FII scan,1664.0
1244,1243,Garuda Construction and Engineering Limited,GARUDA,,GARUDA.NS,https://www.screener.in/company/GARUDA/consolidated/,2026-07-16,Saved Screener.in FII scan,1661.0
1245,778,5Paisa Capital Limited,5PAISA,,5PAISA.NS,https://www.screener.in/company/5PAISA/consolidated/,2026-07-16,Saved Screener.in FII scan,1659.0
1246,1884,RACL Geartech Limited,RACLGEAR,,RACLGEAR.NS,https://www.screener.in/company/RACLGEAR/consolidated/,2026-07-16,Saved Screener.in FII scan,1657.0
1247,1230,Frontier Springs Limited,FRONTSP,,FRONTSP.NS,https://www.screener.in/company/FRONTSP/consolidated/,2026-07-16,Saved Screener.in FII scan,1654.0
1248,2114,SPML Infra Limited,SPMLINFRA,,SPMLINFRA.NS,https://www.screener.in/company/SPMLINFRA/consolidated/,2026-07-16,Saved Screener.in FII scan,1654.0
1249,2344,Wendt (India) Limited,WENDT,,WENDT.NS,https://www.screener.in/company/WENDT/consolidated/,2026-07-16,Saved Screener.in FII scan,1654.0
1250,2145,Summit Securities Limited,SUMMITSEC,,SUMMITSEC.NS,https://www.screener.in/company/SUMMITSEC/consolidated/,2026-07-16,Saved Screener.in FII scan,1652.0
1251,1453,J.G.Chemicals Limited,JGCHEM,,JGCHEM.NS,https://www.screener.in/company/JGCHEM/consolidated/,2026-07-16,Saved Screener.in FII scan,1641.0
1252,1290,Goodyear India Limited,GOODYEAR,,GOODYEAR.NS,https://www.screener.in/company/GOODYEAR/consolidated/,2026-09-23,Yahoo Finance,1637.03
1253,794,Accelya Solutions India Limited,ACCELYA,,ACCELYA.NS,https://www.screener.in/company/ACCELYA/consolidated/,2026-07-16,Saved Screener.in FII scan,1637.0
1254,1713,Navkar Corporation Limited,NAVKARCORP,,NAVKARCORP.NS,https://www.screener.in/company/NAVKARCORP/consolidated/,2026-07-16,Saved Screener.in FII scan,1622.0
1255,999,Bluspring Enterprises Limited,BLUSPRING,,BLUSPRING.NS,https://www.screener.in/company/BLUSPRING/consolidated/,2026-07-16,Saved Screener.in FII scan,1617.0
1256,2131,STEEL EXCHANGE INDIA LIMITED,STEELXIND,,STEELXIND.NS,https://www.screener.in/company/STEELXIND/consolidated/,2026-07-16,Saved Screener.in FII scan,1615.0
1257,902,Asian Granito India Limited,ASIANTILES,,ASIANTILES.NS,https://www.screener.in/company/ASIANTILES/consolidated/,2026-07-16,Saved Screener.in FII scan,1613.0
1258,809,Aeroflex Enterprises Limited,AEROENTER,,AEROENTER.NS,https://www.screener.in/company/AEROENTER/consolidated/,2026-07-16,Saved Screener.in FII scan,1606.0
1259,1667,One Mobikwik Systems Limited,MOBIKWIK,,MOBIKWIK.NS,https://www.screener.in/company/MOBIKWIK/consolidated/,2026-07-16,Saved Screener.in FII scan,1602.0
1260,2097,Solarworld Energy Solutions Limited,SOLARWORLD,,SOLARWORLD.NS,https://www.screener.in/company/SOLARWORLD/consolidated/,2026-07-16,Saved Screener.in FII scan,1596.0
1261,906,Astec LifeSciences Limited,ASTEC,,ASTEC.NS,https://www.screener.in/company/ASTEC/consolidated/,2026-07-16,Saved Screener.in FII scan,1588.0
1262,2164,Suryoday Small Finance Bank Limited,SURYODAY,,SURYODAY.NS,https://www.screener.in/company/SURYODAY/consolidated/,2026-09-23,Yahoo Finance,1587.01
1263,993,Balmer Lawrie Investments Limited,BLIL,,BLIL.NS,https://www.screener.in/company/BLIL/consolidated/,2026-07-16,Saved Screener.in FII scan,1586.0
1264,1457,Jindal Drilling And Industries Limited,JINDRILL,,JINDRILL.NS,https://www.screener.in/company/JINDRILL/consolidated/,2026-07-16,Saved Screener.in FII scan,1585.0
1265,2748,Kody Technolab Limited,KODYTECH,,KODYTECH.NS,https://www.screener.in/company/KODYTECH/consolidated/,2026-07-16,Saved Screener.in FII scan,1581.0
1266,857,Amrutanjan Health Care Limited,AMRUTANJAN,,AMRUTANJAN.NS,https://www.screener.in/company/AMRUTANJAN/consolidated/,2026-07-16,Saved Screener.in FII scan,1574.0
1267,2089,SKM Egg Products Export (India) Limited,SKMEGGPROD,,SKMEGGPROD.NS,https://www.screener.in/company/SKMEGGPROD/consolidated/,2026-07-16,Saved Screener.in FII scan,1569.0
1268,839,Algoquant Fintech Limited,ALGOQUANT,,ALGOQUANT.NS,https://www.screener.in/company/ALGOQUANT/consolidated/,2026-07-16,Saved Screener.in FII scan,1567.0
1269,1125,Diffusion Engineers Limited,DIFFNKG,,DIFFNKG.NS,https://www.screener.in/company/DIFFNKG/consolidated/,2026-07-16,Saved Screener.in FII scan,1553.0
1270,1009,Borosil Scientific Limited,BOROSCI,,BOROSCI.NS,https://www.screener.in/company/BOROSCI/consolidated/,2026-07-16,Saved Screener.in FII scan,1548.0
1271,2190,TCC Concept Limited,TCC,,TCC.NS,https://www.screener.in/company/TCC/consolidated/,2026-07-16,Saved Screener.in FII scan,1548.0
1272,844,All Time Plastics Limited,ALLTIME,,ALLTIME.NS,https://www.screener.in/company/ALLTIME/consolidated/,2026-07-16,Saved Screener.in FII scan,1538.0
1273,1951,Rajputana Stainless Limited,RSL,,RSL.NS,https://www.screener.in/company/RSL/consolidated/,2026-09-23,Yahoo Finance,1537.81
1274,1139,Dollar Industries Limited,DOLLAR,,DOLLAR.NS,https://www.screener.in/company/DOLLAR/consolidated/,2026-07-16,Saved Screener.in FII scan,1537.0
1275,2255,Ugro Capital Limited,UGROCAP,,UGROCAP.NS,https://www.screener.in/company/UGROCAP/consolidated/,2026-07-16,Saved Screener.in FII scan,1522.0
1276,2071,Signpost India Limited,SIGNPOST,,SIGNPOST.NS,https://www.screener.in/company/SIGNPOST/consolidated/,2026-07-16,Saved Screener.in FII scan,1520.0
1277,1741,NINtec Systems Limited,NINSYS,,NINSYS.NS,https://www.screener.in/company/NINSYS/consolidated/,2026-07-16,Saved Screener.in FII scan,1515.0
1278,1415,InfoBeans Technologies Limited,INFOBEAN,,INFOBEAN.NS,https://www.screener.in/company/INFOBEAN/consolidated/,2026-07-16,Saved Screener.in FII scan,1511.0
1279,1666,Media Matrix Worldwide Limited,MMWL,,MMWL.NS,https://www.screener.in/company/MMWL/consolidated/,2026-07-16,Saved Screener.in FII scan,1502.0
1280,1749,Nitta Gelatin India Limited,NITTAGELA,,NITTAGELA.NS,https://www.screener.in/company/NITTAGELA/consolidated/,2026-07-16,Saved Screener.in FII scan,1502.0
1281,2062,Shriram Properties Limited,SHRIRAMPPS,,SHRIRAMPPS.NS,https://www.screener.in/company/SHRIRAMPPS/consolidated/,2026-07-16,Saved Screener.in FII scan,1502.0
1282,1776,One Point One Solutions Limited,ONEPOINT,,ONEPOINT.NS,https://www.screener.in/company/ONEPOINT/consolidated/,2026-07-16,Saved Screener.in FII scan,1501.0
1283,1770,Omaxe Limited,OMAXE,,OMAXE.NS,https://www.screener.in/company/OMAXE/consolidated/,2026-07-16,Saved Screener.in FII scan,1494.0
1284,1459,Jain Irrigation Systems Limited,JISLDVREQS,,JISLDVREQS.NS,https://www.screener.in/company/JISLDVREQS/consolidated/,2026-09-23,Yahoo Finance,1493.43
1285,1441,IZMO Limited,IZMO,,IZMO.NS,https://www.screener.in/company/IZMO/consolidated/,2026-07-16,Saved Screener.in FII scan,1493.0
1286,1375,Huhtamaki India Limited,HUHTAMAKI,,HUHTAMAKI.NS,https://www.screener.in/company/HUHTAMAKI/consolidated/,2026-07-16,Saved Screener.in FII scan,1490.0
1287,1140,Dolphin Offshore Enterprises (India) Limited,DOLPHIN,,DOLPHIN.NS,https://www.screener.in/company/DOLPHIN/consolidated/,2026-07-16,Saved Screener.in FII scan,1489.0
1288,1443,Jagsonpal Pharmaceuticals Limited,JAGSNPHARM,,JAGSNPHARM.NS,https://www.screener.in/company/JAGSNPHARM/consolidated/,2026-09-23,Yahoo Finance,1488.2
1289,2241,TTK Healthcare Limited,TTKHLTCARE,,TTKHLTCARE.NS,https://www.screener.in/company/TTKHLTCARE/consolidated/,2026-09-23,Yahoo Finance,1485.38
1290,1054,Chaman Lal Setia Exports Limited,CLSEL,,CLSEL.NS,https://www.screener.in/company/CLSEL/consolidated/,2026-09-23,Yahoo Finance,1473.12
1291,2091,SMC Global Securities Limited,SMCGLOBAL,,SMCGLOBAL.NS,https://www.screener.in/company/SMCGLOBAL/consolidated/,2026-07-16,Saved Screener.in FII scan,1473.0
1292,919,Avadh Sugar & Energy Limited,AVADHSUGAR,,AVADHSUGAR.NS,https://www.screener.in/company/AVADHSUGAR/consolidated/,2026-09-23,Yahoo Finance,1462.95
1293,2022,Seshasayee Paper and Boards Limited,SESHAPAPER,,SESHAPAPER.NS,https://www.screener.in/company/SESHAPAPER/consolidated/,2026-07-16,Saved Screener.in FII scan,1453.0
1294,1437,Ivalue Infosolutions Limited,IVALUE,,IVALUE.NS,https://www.screener.in/company/IVALUE/consolidated/,2026-07-16,Saved Screener.in FII scan,1452.0
1295,877,Arfin India Limited,ARFIN,,ARFIN.NS,https://www.screener.in/company/ARFIN/consolidated/,2026-07-16,Saved Screener.in FII scan,1451.0
1296,1384,Igarashi Motors India Limited,IGARASHI,,IGARASHI.NS,https://www.screener.in/company/IGARASHI/consolidated/,2026-07-16,Saved Screener.in FII scan,1449.0
1297,854,Amir Chand Jagdish Kumar (Exports) Limited,AMIRCHAND,,AMIRCHAND.NS,https://www.screener.in/company/AMIRCHAND/consolidated/,2026-07-16,Saved Screener.in FII scan,1447.0
1298,1284,Godavari Biorefineries Limited,GODAVARIB,,GODAVARIB.NS,https://www.screener.in/company/GODAVARIB/consolidated/,2026-07-16,Saved Screener.in FII scan,1447.0
1299,1206,Faze Three Limited,FAZE3Q,,FAZE3Q.NS,https://www.screener.in/company/FAZE3Q/consolidated/,2026-07-16,Saved Screener.in FII scan,1445.0
1300,2336,Walchandnagar Industries Limited,WALCHANNAG,,WALCHANNAG.NS,https://www.screener.in/company/WALCHANNAG/consolidated/,2026-09-23,Yahoo Finance,1443.85
1301,1857,Precision Camshafts Limited,PRECAM,,PRECAM.NS,https://www.screener.in/company/PRECAM/consolidated/,2026-07-16,Saved Screener.in FII scan,1430.0
1302,1386,IG Petrochemicals Limited,IGPL,,IGPL.NS,https://www.screener.in/company/IGPL/consolidated/,2026-07-16,Saved Screener.in FII scan,1426.0
1303,2159,Suraksha Diagnostic Limited,SURAKSHA,,SURAKSHA.NS,https://www.screener.in/company/SURAKSHA/consolidated/,2026-07-16,Saved Screener.in FII scan,1422.0
1304,2186,Tarsons Products Limited,TARSONS,,TARSONS.NS,https://www.screener.in/company/TARSONS/consolidated/,2026-07-16,Saved Screener.in FII scan,1421.0
1305,1813,Pashupati Cotspin Limited,PASHUPATI,,PASHUPATI.NS,https://www.screener.in/company/PASHUPATI/consolidated/,2026-07-16,Saved Screener.in FII scan,1419.0
1306,2010,Som Distilleries & Breweries Limited,SDBL,,SDBL.NS,https://www.screener.in/company/SDBL/consolidated/,2026-07-16,Saved Screener.in FII scan,1417.0
1307,858,ANDHRA PAPER LIMITED,ANDHRAPAP,,ANDHRAPAP.NS,https://www.screener.in/company/ANDHRAPAP/consolidated/,2026-09-23,Yahoo Finance,1415.61
1308,1170,Electrotherm (India) Limited,ELECTHERM,,ELECTHERM.NS,https://www.screener.in/company/ELECTHERM/consolidated/,2026-07-16,Saved Screener.in FII scan,1406.0
1309,1232,Gala Precision Engineering Limited,GALAPREC,,GALAPREC.NS,https://www.screener.in/company/GALAPREC/consolidated/,2026-07-16,Saved Screener.in FII scan,1406.0
1310,1442,Jagran Prakashan Limited,JAGRAN,,JAGRAN.NS,https://www.screener.in/company/JAGRAN/consolidated/,2026-07-16,Saved Screener.in FII scan,1406.0
1311,1100,DCW Limited,DCW,,DCW.NS,https://www.screener.in/company/DCW/consolidated/,2026-07-16,Saved Screener.in FII scan,1403.0
1312,2201,Texmaco Infrastructure & Holdings Limited,TEXINFRA,,TEXINFRA.NS,https://www.screener.in/company/TEXINFRA/consolidated/,2026-07-16,Saved Screener.in FII scan,1396.0
1313,1734,NIIT Limited,NIITLTD,,NIITLTD.NS,https://www.screener.in/company/NIITLTD/consolidated/,2026-07-16,Saved Screener.in FII scan,1395.0
1314,980,Bharat Wire Ropes Limited,BHARATWIRE,,BHARATWIRE.NS,https://www.screener.in/company/BHARATWIRE/consolidated/,2026-07-16,Saved Screener.in FII scan,1389.0
1315,2302,Vidhi Specialty Food Ingredients Limited,VIDHIING,,VIDHIING.NS,https://www.screener.in/company/VIDHIING/consolidated/,2026-07-16,Saved Screener.in FII scan,1389.0
1316,1110,Den Networks Limited,DEN,,DEN.NS,https://www.screener.in/company/DEN/consolidated/,2026-07-16,Saved Screener.in FII scan,1384.0
1317,974,Bhagyanagar India Limited,BHAGYANGR,,BHAGYANGR.NS,https://www.screener.in/company/BHAGYANGR/consolidated/,2026-07-16,Saved Screener.in FII scan,1383.0
1318,2112,Southern Petrochemicals Industries Corporation Limited,SPIC,,SPIC.NS,https://www.screener.in/company/SPIC/consolidated/,2026-07-16,Saved Screener.in FII scan,1382.0
1319,979,Bharat Seats Limited,BHARATSE,,BHARATSE.NS,https://www.screener.in/company/BHARATSE/consolidated/,2026-09-23,Yahoo Finance,1381.91
1320,1392,India Motor Parts and Accessories Limited,IMPAL,,IMPAL.NS,https://www.screener.in/company/IMPAL/consolidated/,2026-07-16,Saved Screener.in FII scan,1375.0
1321,2341,Wonder Electricals Limited,WEL,,WEL.NS,https://www.screener.in/company/WEL/consolidated/,2026-07-16,Saved Screener.in FII scan,1375.0
1322,1839,PNB Gilts Limited,PNBGILTS,,PNBGILTS.NS,https://www.screener.in/company/PNBGILTS/consolidated/,2026-09-23,Yahoo Finance,1374.02
1323,1472,Jyoti Structures Limited,JYOTISTRUC,,JYOTISTRUC.NS,https://www.screener.in/company/JYOTISTRUC/consolidated/,2026-07-16,Saved Screener.in FII scan,1370.0
1324,930,AYM Syntex Limited,AYMSYNTEX,,AYMSYNTEX.NS,https://www.screener.in/company/AYMSYNTEX/consolidated/,2026-07-16,Saved Screener.in FII scan,1365.0
1325,2850,Kck Industries Limited,KCK,,KCK.NS,https://www.screener.in/company/KCK/consolidated/,2026-09-23,Yahoo Finance,1361.08
1326,1255,Genesys International Corporation Limited,GENESYS,,GENESYS.NS,https://www.screener.in/company/GENESYS/consolidated/,2026-07-16,Saved Screener.in FII scan,1360.0
1327,1959,Rupa & Company Limited,RUPA,,RUPA.NS,https://www.screener.in/company/RUPA/consolidated/,2026-07-16,Saved Screener.in FII scan,1350.0
1328,1942,Roto Pumps Limited,ROTO,,ROTO.NS,https://www.screener.in/company/ROTO/consolidated/,2026-07-16,Saved Screener.in FII scan,1345.0
1329,1588,Macpower CNC Machines Limited,MACPOWER,,MACPOWER.NS,https://www.screener.in/company/MACPOWER/consolidated/,2026-07-16,Saved Screener.in FII scan,1343.0
1330,2175,Syncom Formulations (India) Limited,SYNCOMF,,SYNCOMF.NS,https://www.screener.in/company/SYNCOMF/consolidated/,2026-07-16,Saved Screener.in FII scan,1343.0
1331,913,Atul Auto Limited,ATULAUTO,,ATULAUTO.NS,https://www.screener.in/company/ATULAUTO/consolidated/,2026-07-16,Saved Screener.in FII scan,1339.0
1332,1921,Rhetan TMT Limited,RHETAN,,RHETAN.NS,https://www.screener.in/company/RHETAN/consolidated/,2026-09-23,Yahoo Finance,1337.95
1333,1597,Mahamaya Steel Industries Limited,MAHASTEEL,,MAHASTEEL.NS,https://www.screener.in/company/MAHASTEEL/consolidated/,2026-07-16,Saved Screener.in FII scan,1332.0
1334,927,Antony Waste Handling Cell Limited,AWHCL,,AWHCL.NS,https://www.screener.in/company/AWHCL/consolidated/,2026-07-16,Saved Screener.in FII scan,1331.0
1335,1876,Punjab Chemicals & Crop Protection Limited,PUNJABCHEM,,PUNJABCHEM.NS,https://www.screener.in/company/PUNJABCHEM/consolidated/,2026-07-16,Saved Screener.in FII scan,1329.0
1336,2189,Tribhovandas Bhimji Zaveri Limited,TBZ,,TBZ.NS,https://www.screener.in/company/TBZ/consolidated/,2026-07-16,Saved Screener.in FII scan,1314.0
1337,1166,Everest Kanto Cylinder Limited,EKC,,EKC.NS,https://www.screener.in/company/EKC/consolidated/,2026-07-16,Saved Screener.in FII scan,1313.0
1338,2056,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK,,SHREEPUSHK.NS,https://www.screener.in/company/SHREEPUSHK/consolidated/,2026-07-16,Saved Screener.in FII scan,1313.0
1339,2477,Safe Enterprises Retail Fixtures Limited,SAFEENTP,,SAFEENTP.NS,https://www.screener.in/company/SAFEENTP/consolidated/,2026-07-16,Saved Screener.in FII scan,1305.0
1340,2134,STL Networks Limited,STLNETWORK,,STLNETWORK.NS,https://www.screener.in/company/STLNETWORK/consolidated/,2026-07-16,Saved Screener.in FII scan,1301.0
1341,1906,Ratnaveer Precision Engineering Limited,RATNAVEER,,RATNAVEER.NS,https://www.screener.in/company/RATNAVEER/consolidated/,2026-07-16,Saved Screener.in FII scan,1300.0
1342,2142,Sula Vineyards Limited,SULA,,SULA.NS,https://www.screener.in/company/SULA/consolidated/,2026-07-16,Saved Screener.in FII scan,1299.0
